"property1","index","url"
"£20.00","523","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150705"
"£35.00","524","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150705"
"£20.00","525","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150705"
"£25.00","526","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150705"
"£25.00","527","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150705"
"£20.00","528","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150705"
"£20.00","529","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150705"
"£20.00","530","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150705"
"£20.00","531","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150705"
"£20.00","532","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150705"
"£20.00","533","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150705"
"£20.00","534","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150705"
"£20.00","535","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150705"
"£20.00","536","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150705"
"£25.00","537","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","538","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","539","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£35.00","540","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£35.00","541","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£35.00","542","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£35.00","543","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£35.00","544","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","545","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£25.00","546","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","547","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","548","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","549","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","550","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£35.00","551","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","552","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£25.00","553","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£25.00","554","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","555","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","556","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","557","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","558","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","559","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","560","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","561","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","562","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","563","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","564","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150706"
"£20.00","565","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","566","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£35.00","567","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£35.00","568","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£35.00","569","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£35.00","570","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£25.00","571","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","572","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£25.00","573","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","574","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","575","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","576","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","577","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£35.00","578","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","579","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£25.00","580","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£25.00","581","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","582","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","583","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","584","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£35.00","585","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","586","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","587","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","588","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","589","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","590","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","591","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","592","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150707"
"£20.00","593","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£35.00","594","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£35.00","595","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£35.00","596","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£35.00","597","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£25.00","598","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","599","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£25.00","600","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","601","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","602","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","603","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","604","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£35.00","605","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","606","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£25.00","607","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£25.00","608","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","609","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","610","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","611","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£35.00","612","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","613","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","614","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","615","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","616","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","617","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","618","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","619","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£20.00","620","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150708"
"£35.00","621","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£35.00","622","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£35.00","623","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£35.00","624","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£25.00","625","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","626","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","627","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","628","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","629","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","630","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","631","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£35.00","632","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","633","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£25.00","634","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£25.00","635","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","636","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","637","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","638","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£35.00","639","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","640","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£25.00","641","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","642","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","643","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","644","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","645","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","646","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","647","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£20.00","648","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150709"
"£35.00","649","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£35.00","650","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£35.00","651","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£25.00","652","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","653","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","654","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£35.00","655","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","656","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","657","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","658","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£35.00","659","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","660","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£25.00","661","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","662","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","663","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","664","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","665","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£35.00","666","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","667","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£25.00","668","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£25.00","669","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","670","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","671","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","672","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","673","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","674","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£20.00","675","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£15.00","676","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150710"
"£35.00","677","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£35.00","678","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£25.00","679","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","680","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","681","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£35.00","682","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£35.00","683","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","684","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","685","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£35.00","686","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","687","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£25.00","688","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","689","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","690","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","691","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","692","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£35.00","693","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","694","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£25.00","695","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£25.00","696","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","697","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","698","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","699","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","700","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","701","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£20.00","702","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£15.00","703","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£15.00","704","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150711"
"£35.00","705","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£25.00","706","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","707","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","708","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£35.00","709","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£35.00","710","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£35.00","711","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","712","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£35.00","713","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","714","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£25.00","715","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","716","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","717","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","718","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","719","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£35.00","720","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","721","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£25.00","722","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£25.00","723","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","724","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","725","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","726","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","727","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","728","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£20.00","729","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£15.00","730","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£15.00","731","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£15.00","732","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150712"
"£25.00","733","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","734","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","735","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£35.00","736","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£35.00","737","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£35.00","738","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£35.00","739","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£35.00","740","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","741","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£25.00","742","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","743","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","744","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","745","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","746","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£35.00","747","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","748","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£25.00","749","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£25.00","750","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","751","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","752","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","753","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","754","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","755","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","756","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£15.00","757","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£15.00","758","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£15.00","759","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£15.00","760","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150713"
"£20.00","761","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£20.00","762","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£35.00","763","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£35.00","764","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£35.00","765","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£35.00","766","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£25.00","767","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£20.00","768","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£25.00","769","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£20.00","770","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£20.00","771","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£20.00","772","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£20.00","773","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£25.00","774","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£20.00","775","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
"£25.00","776","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=EUS&dest=MAN&out=20150714"
